travelCode;userCode;name;place;days;price;total;date
61953;605;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/01/30
61954;605;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/02/06
61957;605;Hotel A;Florianopolis (SC);3;313.02;939.06;2020/02/27
61960;605;Hotel K;Salvador (BH);2;263.41;526.82;2020/03/19
61971;605;Hotel K;Salvador (BH);3;263.41;790.23;2020/06/04
61972;605;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/06/11
61974;605;Hotel AU;Recife (PE);3;312.83;938.49;2020/06/25
61975;605;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/07/02
61977;605;Hotel A;Florianopolis (SC);1;313.02;313.02;2020/07/16
61985;605;Hotel AU;Recife (PE);3;312.83;938.49;2020/09/10
61986;605;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/09/17
61991;605;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/10/22
61994;605;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/11/12
61999;605;Hotel AU;Recife (PE);2;312.83;625.66;2020/12/17
62002;605;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/01/07
62016;605;Hotel A;Florianopolis (SC);2;313.02;626.04;2021/04/15
62017;605;Hotel A;Florianopolis (SC);2;313.02;626.04;2021/04/22
62019;605;Hotel BD;Natal (RN);3;242.88;728.64;2021/05/06
62029;605;Hotel BD;Natal (RN);1;242.88;242.88;2021/07/15
62030;605;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/07/22
62034;605;Hotel Z;Aracaju (SE);4;208.04;832.16;2021/08/19
62047;605;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/11/18
62048;605;Hotel BD;Natal (RN);2;242.88;485.76;2021/11/25
62049;605;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/12/02
62052;605;Hotel AU;Recife (PE);4;312.83;1251.32;2021/12/23
62053;605;Hotel K;Salvador (BH);3;263.41;790.23;2021/12/30
62055;605;Hotel AU;Recife (PE);4;312.83;1251.32;2022/01/13
62057;605;Hotel K;Salvador (BH);2;263.41;526.82;2022/01/27
62064;605;Hotel K;Salvador (BH);2;263.41;526.82;2022/03/17
62068;605;Hotel BD;Natal (RN);1;242.88;242.88;2022/04/14
62072;605;Hotel AU;Recife (PE);3;312.83;938.49;2022/05/12
62074;605;Hotel A;Florianopolis (SC);4;313.02;1252.08;2022/05/26
62088;606;Hotel Z;Aracaju (SE);3;208.04;624.12;2019/12/12
62089;606;Hotel K;Salvador (BH);3;263.41;790.23;2019/12/19
62097;606;Hotel K;Salvador (BH);4;263.41;1053.64;2020/02/13
62100;606;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/03/05
62102;606;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/03/19
62104;606;Hotel AU;Recife (PE);4;312.83;1251.32;2020/04/02
62106;606;Hotel A;Florianopolis (SC);3;313.02;939.06;2020/04/16
62109;606;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/05/07
62112;606;Hotel Z;Aracaju (SE);3;208.04;624.12;2020/05/28
62114;606;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/06/11
62120;606;Hotel K;Salvador (BH);4;263.41;1053.64;2020/07/23
62123;606;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/08/13
62127;606;Hotel BD;Natal (RN);3;242.88;728.64;2020/09/10
62128;606;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/09/17
62129;606;Hotel K;Salvador (BH);3;263.41;790.23;2020/09/24
62132;606;Hotel A;Florianopolis (SC);1;313.02;313.02;2020/10/15
62144;606;Hotel AU;Recife (PE);4;312.83;1251.32;2021/01/07
62147;606;Hotel K;Salvador (BH);2;263.41;526.82;2021/01/28
62150;606;Hotel Z;Aracaju (SE);3;208.04;624.12;2021/02/18
62153;606;Hotel BP;Brasilia (DF);4;247.62;990.48;2021/03/11
62154;606;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/03/18
62156;606;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2021/04/01
62159;606;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/04/22
62163;606;Hotel BD;Natal (RN);3;242.88;728.64;2021/05/20
62164;606;Hotel AU;Recife (PE);2;312.83;625.66;2021/05/27
62165;606;Hotel BD;Natal (RN);2;242.88;485.76;2021/06/03
62175;606;Hotel AU;Recife (PE);1;312.83;312.83;2021/08/12
62176;606;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/08/19
62180;606;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/09/16
62185;606;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2021/10/21
62190;606;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/11/25
62192;606;Hotel K;Salvador (BH);1;263.41;263.41;2021/12/09
62194;606;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/12/23
62196;606;Hotel Z;Aracaju (SE);1;208.04;208.04;2022/01/06
62197;607;Hotel AU;Recife (PE);3;312.83;938.49;2019/09/26
62198;607;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/10/03
62201;607;Hotel BD;Natal (RN);2;242.88;485.76;2019/10/24
62205;607;Hotel A;Florianopolis (SC);2;313.02;626.04;2019/11/21
62206;607;Hotel Z;Aracaju (SE);2;208.04;416.08;2019/11/28
62214;607;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/01/23
62218;607;Hotel A;Florianopolis (SC);3;313.02;939.06;2020/02/20
62220;607;Hotel AU;Recife (PE);4;312.83;1251.32;2020/03/05
62224;607;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/04/02
62225;607;Hotel BD;Natal (RN);2;242.88;485.76;2020/04/09
62226;607;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/04/16
62227;607;Hotel K;Salvador (BH);2;263.41;526.82;2020/04/23
62230;607;Hotel K;Salvador (BH);2;263.41;526.82;2020/05/14
62233;607;Hotel A;Florianopolis (SC);1;313.02;313.02;2020/06/04
62244;607;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/08/20
62247;607;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/09/10
62249;607;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/09/24
62251;607;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/10/08
62252;607;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/10/15
62259;607;Hotel BD;Natal (RN);2;242.88;485.76;2020/12/03
62261;607;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/12/17
62262;607;Hotel BD;Natal (RN);2;242.88;485.76;2020/12/24
62267;607;Hotel K;Salvador (BH);3;263.41;790.23;2021/01/28
62273;607;Hotel BD;Natal (RN);4;242.88;971.52;2021/03/11
62276;607;Hotel Z;Aracaju (SE);3;208.04;624.12;2021/04/01
62277;607;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/04/08
62278;607;Hotel A;Florianopolis (SC);4;313.02;1252.08;2021/04/15
62279;607;Hotel AU;Recife (PE);1;312.83;312.83;2021/04/22
62280;607;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/04/29
62281;607;Hotel BD;Natal (RN);3;242.88;728.64;2021/05/06
62282;607;Hotel BD;Natal (RN);4;242.88;971.52;2021/05/13
62294;607;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/08/05
62295;607;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/08/12
62297;607;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/08/26
62298;607;Hotel AU;Recife (PE);2;312.83;625.66;2021/09/02
62310;607;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2021/11/25
62313;607;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/12/16
62315;607;Hotel Z;Aracaju (SE);1;208.04;208.04;2021/12/30
62316;607;Hotel BD;Natal (RN);3;242.88;728.64;2022/01/06
62318;607;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2022/01/20
62319;607;Hotel A;Florianopolis (SC);3;313.02;939.06;2022/01/27
62325;607;Hotel K;Salvador (BH);4;263.41;1053.64;2022/03/10
62333;607;Hotel Z;Aracaju (SE);1;208.04;208.04;2022/05/05
62340;607;Hotel BD;Natal (RN);1;242.88;242.88;2022/06/23
62343;607;Hotel BD;Natal (RN);3;242.88;728.64;2022/07/14
62345;607;Hotel BD;Natal (RN);2;242.88;485.76;2022/07/28
62348;607;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2022/08/18
62349;607;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2022/08/25
62350;607;Hotel A;Florianopolis (SC);4;313.02;1252.08;2022/09/01
62352;607;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2022/09/15
62353;607;Hotel K;Salvador (BH);2;263.41;526.82;2022/09/22
62356;607;Hotel BD;Natal (RN);1;242.88;242.88;2022/10/13
62362;607;Hotel A;Florianopolis (SC);3;313.02;939.06;2022/11/24
62373;607;Hotel K;Salvador (BH);3;263.41;790.23;2023/02/09
62374;607;Hotel AU;Recife (PE);3;312.83;938.49;2023/02/16
62379;608;Hotel AU;Recife (PE);2;312.83;625.66;2019/09/26
62380;608;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/10/03
62384;608;Hotel A;Florianopolis (SC);2;313.02;626.04;2019/10/31
62386;608;Hotel Z;Aracaju (SE);4;208.04;832.16;2019/11/14
62392;608;Hotel BP;Brasilia (DF);3;247.62;742.86;2019/12/26
62394;608;Hotel AU;Recife (PE);4;312.83;1251.32;2020/01/09
62400;608;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/02/20
62402;608;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/03/05
62403;608;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/03/12
62413;608;Hotel BD;Natal (RN);2;242.88;485.76;2020/05/21
62414;608;Hotel BD;Natal (RN);4;242.88;971.52;2020/05/28
62416;608;Hotel AU;Recife (PE);4;312.83;1251.32;2020/06/11
62417;608;Hotel Z;Aracaju (SE);3;208.04;624.12;2020/06/18
62418;608;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/06/25
62420;608;Hotel BD;Natal (RN);4;242.88;971.52;2020/07/09
62422;608;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/07/23
62428;608;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/09/03
62435;608;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/10/22
62439;608;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/11/19
62440;608;Hotel AU;Recife (PE);1;312.83;312.83;2020/11/26
62442;608;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/12/10
62443;608;Hotel K;Salvador (BH);3;263.41;790.23;2020/12/17
62448;608;Hotel BD;Natal (RN);2;242.88;485.76;2021/01/21
62449;608;Hotel BD;Natal (RN);3;242.88;728.64;2021/01/28
62450;608;Hotel Z;Aracaju (SE);3;208.04;624.12;2021/02/04
62452;608;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/02/18
62463;608;Hotel AU;Recife (PE);2;312.83;625.66;2021/05/06
62465;608;Hotel BD;Natal (RN);3;242.88;728.64;2021/05/20
62466;608;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/05/27
62468;608;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/06/10
62476;608;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/08/05
62478;608;Hotel K;Salvador (BH);1;263.41;263.41;2021/08/19
62485;608;Hotel Z;Aracaju (SE);2;208.04;416.08;2021/10/07
62488;608;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/10/28
62492;608;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/11/25
62495;608;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/12/16
62498;609;Hotel K;Salvador (BH);4;263.41;1053.64;2019/10/03
62502;609;Hotel BD;Natal (RN);1;242.88;242.88;2019/10/31
62510;609;Hotel K;Salvador (BH);2;263.41;526.82;2019/12/26
62511;609;Hotel BD;Natal (RN);2;242.88;485.76;2020/01/02
62512;609;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/01/09
62514;609;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/01/23
62521;610;Hotel BP;Brasilia (DF);1;247.62;247.62;2019/10/10
62524;610;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2019/10/31
62532;610;Hotel AU;Recife (PE);3;312.83;938.49;2019/12/26
62536;610;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/01/23
62542;610;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/03/05
62547;610;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/04/09
62552;610;Hotel AU;Recife (PE);4;312.83;1251.32;2020/05/14
62553;610;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/05/21
62554;610;Hotel K;Salvador (BH);4;263.41;1053.64;2020/05/28
62555;610;Hotel K;Salvador (BH);2;263.41;526.82;2020/06/04
62561;610;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/07/16
62566;610;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/08/20
62567;610;Hotel AU;Recife (PE);3;312.83;938.49;2020/08/27
62570;610;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/09/17
62572;610;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2020/10/01
62577;610;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/11/05
62579;611;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2019/10/03
62580;611;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2019/10/10
62581;611;Hotel BP;Brasilia (DF);4;247.62;990.48;2019/10/17
62582;611;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2019/10/24
62585;611;Hotel BP;Brasilia (DF);4;247.62;990.48;2019/11/14
62586;611;Hotel Z;Aracaju (SE);1;208.04;208.04;2019/11/21
62588;611;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2019/12/05
62589;611;Hotel BD;Natal (RN);4;242.88;971.52;2019/12/12
62590;611;Hotel AU;Recife (PE);2;312.83;625.66;2019/12/19
62592;611;Hotel A;Florianopolis (SC);4;313.02;1252.08;2020/01/02
62594;611;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2020/01/16
62597;611;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/02/06
62598;611;Hotel BD;Natal (RN);2;242.88;485.76;2020/02/13
62599;611;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/02/20
62606;611;Hotel A;Florianopolis (SC);1;313.02;313.02;2020/04/09
62612;611;Hotel K;Salvador (BH);4;263.41;1053.64;2020/05/21
62618;611;Hotel BD;Natal (RN);2;242.88;485.76;2020/07/02
62622;611;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/07/30
62623;611;Hotel A;Florianopolis (SC);3;313.02;939.06;2020/08/06
62624;611;Hotel BD;Natal (RN);3;242.88;728.64;2020/08/13
62627;611;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/09/03
62638;611;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/11/19
62640;611;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/12/03
62642;611;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/12/17
62648;611;Hotel BD;Natal (RN);4;242.88;971.52;2021/01/28
62649;611;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/02/04
62650;611;Hotel AU;Recife (PE);1;312.83;312.83;2021/02/11
62653;611;Hotel BD;Natal (RN);4;242.88;971.52;2021/03/04
62654;611;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2021/03/11
62655;611;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/03/18
62657;611;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/04/01
62658;611;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/04/08
62661;611;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/04/29
62666;611;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/06/03
62669;611;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/06/24
62679;611;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/09/02
62689;611;Hotel A;Florianopolis (SC);3;313.02;939.06;2021/11/11
62690;611;Hotel AU;Recife (PE);2;312.83;625.66;2021/11/18
62694;611;Hotel AU;Recife (PE);2;312.83;625.66;2021/12/16
62695;611;Hotel Z;Aracaju (SE);1;208.04;208.04;2021/12/23
62699;611;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/01/20
62700;611;Hotel A;Florianopolis (SC);1;313.02;313.02;2022/01/27
62702;611;Hotel Z;Aracaju (SE);4;208.04;832.16;2022/02/10
62703;611;Hotel A;Florianopolis (SC);1;313.02;313.02;2022/02/17
62706;611;Hotel Z;Aracaju (SE);4;208.04;832.16;2022/03/10
62707;611;Hotel K;Salvador (BH);4;263.41;1053.64;2022/03/17
62713;611;Hotel A;Florianopolis (SC);2;313.02;626.04;2022/04/28
62714;611;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2022/05/05
62718;611;Hotel AU;Recife (PE);3;312.83;938.49;2022/06/02
62719;611;Hotel A;Florianopolis (SC);2;313.02;626.04;2022/06/09
62726;611;Hotel A;Florianopolis (SC);4;313.02;1252.08;2022/07/28
62731;611;Hotel BP;Brasilia (DF);1;247.62;247.62;2022/09/01
62732;611;Hotel A;Florianopolis (SC);4;313.02;1252.08;2022/09/08
62734;612;Hotel Z;Aracaju (SE);3;208.04;624.12;2019/09/26
62735;612;Hotel BD;Natal (RN);2;242.88;485.76;2019/10/03
62737;612;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/10/17
62742;612;Hotel K;Salvador (BH);2;263.41;526.82;2019/11/21
62743;612;Hotel A;Florianopolis (SC);2;313.02;626.04;2019/11/28
62745;612;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2019/12/12
62748;612;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2020/01/02
62750;612;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/01/16
62751;612;Hotel K;Salvador (BH);4;263.41;1053.64;2020/01/23
62752;612;Hotel BD;Natal (RN);1;242.88;242.88;2020/01/30
62757;612;Hotel AU;Recife (PE);4;312.83;1251.32;2020/03/05
62760;612;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/03/26
62767;612;Hotel BD;Natal (RN);1;242.88;242.88;2020/05/14
62775;612;Hotel BP;Brasilia (DF);2;247.62;495.24;2020/07/09
62777;612;Hotel K;Salvador (BH);3;263.41;790.23;2020/07/23
62779;612;Hotel K;Salvador (BH);2;263.41;526.82;2020/08/06
62781;612;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/08/20
62789;612;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/10/15
62791;612;Hotel AU;Recife (PE);1;312.83;312.83;2020/10/29
62797;612;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/12/10
62798;612;Hotel K;Salvador (BH);4;263.41;1053.64;2020/12/17
62803;612;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/01/21
62804;612;Hotel BD;Natal (RN);3;242.88;728.64;2021/01/28
62813;612;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/04/01
62817;612;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/04/29
62819;612;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/05/13
62824;612;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/06/17
62825;612;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/06/24
62827;612;Hotel K;Salvador (BH);3;263.41;790.23;2021/07/08
62828;612;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/07/15
62829;612;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/07/22
62836;612;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/09/09
62840;612;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/10/07
62841;612;Hotel A;Florianopolis (SC);4;313.02;1252.08;2021/10/14
62844;612;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2021/11/04
62846;612;Hotel BD;Natal (RN);3;242.88;728.64;2021/11/18
62847;612;Hotel BD;Natal (RN);1;242.88;242.88;2021/11/25
62852;612;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/12/30
62853;612;Hotel AU;Recife (PE);3;312.83;938.49;2022/01/06
62858;612;Hotel BD;Natal (RN);1;242.88;242.88;2022/02/10
62864;612;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2022/03/24
62868;612;Hotel K;Salvador (BH);3;263.41;790.23;2022/04/21
62871;612;Hotel Z;Aracaju (SE);3;208.04;624.12;2022/05/12
62875;612;Hotel Z;Aracaju (SE);1;208.04;208.04;2022/06/09
62877;612;Hotel BD;Natal (RN);3;242.88;728.64;2022/06/23
62880;612;Hotel A;Florianopolis (SC);4;313.02;1252.08;2022/07/14
62883;612;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/08/04
62885;612;Hotel AU;Recife (PE);1;312.83;312.83;2022/08/18
62887;612;Hotel K;Salvador (BH);4;263.41;1053.64;2022/09/01
62888;612;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/09/08
62890;612;Hotel Z;Aracaju (SE);4;208.04;832.16;2022/09/22
62891;612;Hotel Z;Aracaju (SE);2;208.04;416.08;2022/09/29
62895;612;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2022/10/27
62899;612;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2022/11/24
62902;612;Hotel A;Florianopolis (SC);2;313.02;626.04;2022/12/15
62907;612;Hotel BD;Natal (RN);2;242.88;485.76;2023/01/19
62909;613;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2019/09/26
62913;613;Hotel BD;Natal (RN);2;242.88;485.76;2019/10/24
62917;613;Hotel BP;Brasilia (DF);3;247.62;742.86;2019/11/21
62918;613;Hotel Z;Aracaju (SE);4;208.04;832.16;2019/11/28
62926;613;Hotel BD;Natal (RN);4;242.88;971.52;2020/01/23
62927;613;Hotel A;Florianopolis (SC);1;313.02;313.02;2020/01/30
62941;613;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/05/07
62944;613;Hotel AU;Recife (PE);2;312.83;625.66;2020/05/28
62945;613;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/06/04
62946;613;Hotel Z;Aracaju (SE);1;208.04;208.04;2020/06/11
62948;613;Hotel K;Salvador (BH);1;263.41;263.41;2020/06/25
62952;613;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/07/23
62953;613;Hotel Z;Aracaju (SE);3;208.04;624.12;2020/07/30
62954;613;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2020/08/06
62957;613;Hotel K;Salvador (BH);3;263.41;790.23;2020/08/27
62958;613;Hotel AU;Recife (PE);3;312.83;938.49;2020/09/03
62971;613;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/12/03
62973;613;Hotel A;Florianopolis (SC);4;313.02;1252.08;2020/12/17
62974;613;Hotel AF;Sao Paulo (SP);3;139.1;417.3;2020/12/24
62979;613;Hotel Z;Aracaju (SE);4;208.04;832.16;2021/01/28
62981;613;Hotel Z;Aracaju (SE);2;208.04;416.08;2021/02/11
62982;613;Hotel K;Salvador (BH);4;263.41;1053.64;2021/02/18
62988;613;Hotel CB;Rio de Janeiro (RJ);4;165.99;663.96;2021/04/01
62993;613;Hotel K;Salvador (BH);2;263.41;526.82;2021/05/06
62995;613;Hotel K;Salvador (BH);2;263.41;526.82;2021/05/20
62999;613;Hotel BD;Natal (RN);3;242.88;728.64;2021/06/17
63000;613;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2021/06/24
63004;613;Hotel AU;Recife (PE);4;312.83;1251.32;2021/07/22
63005;613;Hotel A;Florianopolis (SC);4;313.02;1252.08;2021/07/29
63006;613;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/08/05
63007;613;Hotel AF;Sao Paulo (SP);1;139.1;139.1;2021/08/12
63010;613;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/09/02
63011;613;Hotel Z;Aracaju (SE);1;208.04;208.04;2021/09/09
63012;613;Hotel BP;Brasilia (DF);1;247.62;247.62;2021/09/16
63013;613;Hotel A;Florianopolis (SC);4;313.02;1252.08;2021/09/23
63027;614;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2019/10/17
63028;614;Hotel BD;Natal (RN);4;242.88;971.52;2019/10/24
63038;614;Hotel Z;Aracaju (SE);2;208.04;416.08;2020/01/02
63040;614;Hotel A;Florianopolis (SC);2;313.02;626.04;2020/01/16
63041;614;Hotel A;Florianopolis (SC);4;313.02;1252.08;2020/01/23
63044;614;Hotel AU;Recife (PE);4;312.83;1251.32;2020/02/13
63046;614;Hotel K;Salvador (BH);2;263.41;526.82;2020/02/27
63049;614;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2020/03/19
63050;614;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/03/26
63053;614;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/04/16
63058;614;Hotel AU;Recife (PE);2;312.83;625.66;2020/05/21
63060;614;Hotel BD;Natal (RN);3;242.88;728.64;2020/06/04
63061;614;Hotel BD;Natal (RN);2;242.88;485.76;2020/06/11
63067;614;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2020/07/23
63076;614;Hotel CB;Rio de Janeiro (RJ);2;165.99;331.98;2020/09/24
63077;614;Hotel AU;Recife (PE);4;312.83;1251.32;2020/10/01
63078;614;Hotel BP;Brasilia (DF);3;247.62;742.86;2020/10/08
63082;614;Hotel Z;Aracaju (SE);4;208.04;832.16;2020/11/05
63089;614;Hotel BP;Brasilia (DF);1;247.62;247.62;2020/12/24
63091;614;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/01/07
63109;615;Hotel BP;Brasilia (DF);4;247.62;990.48;2020/01/02
63116;615;Hotel K;Salvador (BH);2;263.41;526.82;2020/02/20
63117;615;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2020/02/27
63129;615;Hotel AU;Recife (PE);4;312.83;1251.32;2020/05/21
63137;615;Hotel AU;Recife (PE);2;312.83;625.66;2020/07/16
63138;615;Hotel K;Salvador (BH);4;263.41;1053.64;2020/07/23
63146;615;Hotel AU;Recife (PE);4;312.83;1251.32;2020/09/17
63154;615;Hotel A;Florianopolis (SC);3;313.02;939.06;2020/11/12
63157;615;Hotel K;Salvador (BH);3;263.41;790.23;2020/12/03
63161;615;Hotel K;Salvador (BH);3;263.41;790.23;2020/12/31
63163;615;Hotel CB;Rio de Janeiro (RJ);3;165.99;497.97;2021/01/14
63164;615;Hotel AF;Sao Paulo (SP);4;139.1;556.4;2021/01/21
63168;615;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/02/18
63169;615;Hotel A;Florianopolis (SC);4;313.02;1252.08;2021/02/25
63173;615;Hotel BP;Brasilia (DF);3;247.62;742.86;2021/03/25
63180;615;Hotel BP;Brasilia (DF);2;247.62;495.24;2021/05/13
63186;615;Hotel K;Salvador (BH);4;263.41;1053.64;2021/06/24
63187;615;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/07/01
63193;615;Hotel AF;Sao Paulo (SP);2;139.1;278.2;2021/08/12
63200;615;Hotel CB;Rio de Janeiro (RJ);1;165.99;165.99;2021/09/30
63204;615;Hotel Z;Aracaju (SE);2;208.04;416.08;2021/10/28
63205;615;Hotel A;Florianopolis (SC);1;313.02;313.02;2021/11/04
